comp_id,bioactivity,data_split,smiles
CHEMBL1683094,0,train,Cc1noc(C)c1S(=O)(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683095,0,train,CCN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(C)(=O)=O
CHEMBL1683096,0,train,CS(=O)(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683097,0,train,CS(=O)(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683098,0,train,CC(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683099,1,train,CC(=O)N(C)[C@H]1CC[C@@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683100,0,train,CC(C)C(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683101,0,train,CN(C(=O)C(C)(C)C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683102,0,train,CN(C(=O)CCN)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683103,0,train,CN(C(=O)CCC(=O)O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683104,0,test,CN(C(=O)c1cccnc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683105,0,test,CN(C(=O)c1csnn1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683106,0,test,CN(C(=O)c1ccno1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683107,0,test,CN(C(=O)c1c[nH]c2ccccc12)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683108,0,test,Cc1noc(C)c1C(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683109,0,test,Cn1ccc(C(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)n1
CHEMBL1683110,0,train,CCN(C(C)=O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683111,0,train,CC(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683112,0,train,CC(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683113,0,validation,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCC(F)(F)C2)CC1
CHEMBL1683114,0,validation,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC(F)(F)C2)CC1
CHEMBL1683115,1,validation,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1
CHEMBL1683116,0,train,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCCCC2)CC1
CHEMBL1683117,0,train,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCCCC2)CC1
CHEMBL1683119,0,train,NC(=O)C1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1
CHEMBL1683120,0,train,NC(=O)[C@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1
CHEMBL1683121,0,train,NC(=O)[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1
CHEMBL1683122,0,train,NC(=O)O[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1
CHEMBL1683123,0,train,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC[C@@H](O)C2)CC1
CHEMBL1683124,0,train,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](NCCCC(F)(F)F)CC1
CHEMBL1683125,0,train,CN(Cc1ccc(C#N)cc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683126,0,train,CN(Cc1cccc(C#N)c1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683127,0,train,CCN(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683128,0,train,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N(CCCC(F)(F)F)Cc2ccccc2)CC1
CHEMBL1683129,0,validation,CC(=O)N1CCC([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683130,0,validation,CS(=O)(=O)N1CCC([C@H](N)Cc2cc(F)ccc2F)CC1
CHEMBL1683131,0,test,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccccn2)CC1
CHEMBL1683132,0,train,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cccnc2)CC1
CHEMBL1683133,1,test,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccncc2)CC1
CHEMBL1683134,0,train,N#Cc1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1
CHEMBL1683136,0,train,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccc(F)nc2)CC1
CHEMBL1683137,0,train,CCOC(=O)c1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1
CHEMBL1683139,0,test,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ncccn2)CC1
CHEMBL1683140,0,train,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cncnc2)CC1
CHEMBL1683141,0,train,COc1ncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)cn1
CHEMBL1683142,0,train,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cnc(O)nc2)CC1
CHEMBL1683143,0,train,COC(=O)C1CCCC(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)C1
CHEMBL1683144,0,train,N[C@H](Cc1cc(F)ccc1F)C1CCN(C2CCCC(C(=O)O)C2)CC1
CHEMBL1683145,0,train,NC(=O)C1CCCC(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)C1
CHEMBL1683506,0,test,CC(C)[C@@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl
CHEMBL1683567,0,test,N[C@H]1CN(c2ncnc(-c3ccccc3)n2)C[C@@H]1N1CCCCC1=O
CHEMBL1683568,0,train,N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C[C@@H]1N1CCCCC1=O
CHEMBL1683569,0,validation,N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CCCCC1=O
CHEMBL1683570,0,train,N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C[C@@H]1N1CC(F)(F)CCC1=O
CHEMBL1683571,0,validation,N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CC(F)(F)CCC1=O
CHEMBL1683572,0,train,Cc1nc(N2C[C@H](N)[C@@H](N3CC(F)(F)CCC3=O)C2)cc(N2CCC(F)(F)C2)n1
CHEMBL1688415,0,validation,Cc1nc(C(=O)NC2CC2)cc(-c2ccc(F)cc2)c1CN
CHEMBL1688416,0,validation,Cc1nc(C(=O)N2CCCC2)cc(-c2ccc(F)cc2)c1CN
CHEMBL1688419,0,validation,Cc1nc(C(=O)NC2CC2)cc(-c2ccc(F)cc2F)c1CN
CHEMBL1688423,0,test,Cc1cc(NC(=O)c2cc(-c3ccc(F)cc3F)c(CN)c(C)n2)no1
CHEMBL1688425,0,train,Cc1nc(C(N)=O)cc(-c2ccc(Cl)cc2Cl)c1CN
CHEMBL1688426,0,train,CNC(=O)c1cc(-c2ccc(Cl)cc2Cl)c(CN)c(C)n1
CHEMBL1688428,0,validation,Cc1nc(C(=O)N2CCCC2)cc(-c2ccc(Cl)cc2Cl)c1CN
CHEMBL1688431,0,train,Cc1nc(C(=O)NCC#N)cc(-c2ccc(Cl)cc2Cl)c1CN
CHEMBL1771580,0,train,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1cccc(CCc2ccc(C(F)(F)F)cc2)c1
CHEMBL1771583,0,train,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1cccc(CCc2cccc(C(F)(F)F)c2)c1
CHEMBL179289,1,train,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCc2ccccc2C1
CHEMBL179845,1,validation,NC(CC(=O)N1CCc2ccccc2C1)C(=O)N1Cc2ccccc2C1
CHEMBL179996,0,test,O=C([C@@H]1CCCN1)N1CCc2ccccc2C1
CHEMBL180000,0,test,N#C[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12
CHEMBL180664,0,test,Fc1ccc(N2CCc3ccccc3C2)cc1F
CHEMBL1811949,1,test,CC(C)c1cc(C(C)C)c(S(=O)(=O)N2CCN(C(=O)C[C@H](N)C(=O)N3Cc4ccccc4C3)CC2)c(C(C)C)c1.Cl
CHEMBL1814633,1,train,N[C@@H](CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1
CHEMBL1814634,1,test,N[C@@H](CCC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814737,1,test,N[C@@H](CCC(=O)N1CCN(Cc2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814739,1,train,N[C@@H](CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccc(F)cc2C1.O=C(O)C(F)(F)F
CHEMBL1814740,1,train,N[C@@H](CC(=O)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)C(=O)N1Cc2ccc(F)cc2C1.O=C(O)C(F)(F)F
CHEMBL1814741,1,train,N[C@@H](CC(=O)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814743,1,test,N#Cc1ccccc1-c1ccc(CN2CCN(C(=O)C[C@H](N)C(=O)N3Cc4ccccc4C3)CC2)cc1
CHEMBL1814744,0,validation,N[C@@H](CC(=O)N1CCN(Cc2c(F)cccc2Cl)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814745,1,test,N[C@@H](CC(=O)N1CCCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814747,1,validation,N[C@@H](CC(=O)N1CCN(Cc2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814748,1,train,C[C@H]1CN(C(=O)C[C@H](N)C(=O)N2Cc3ccccc3C2)CCN1C(c1ccc(F)cc1)c1ccc(F)cc1.O=C(O)C(F)(F)F
CHEMBL1814749,1,train,C[C@@H]1CN(C(=O)C[C@H](N)C(=O)N2Cc3ccccc3C2)CCN1C(c1ccc(F)cc1)c1ccc(F)cc1.O=C(O)C(F)(F)F
CHEMBL1814751,1,test,N[C@@H](CC(=O)N1CCN(C(=O)C2c3ccccc3-c3ccccc32)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814752,1,test,N[C@@H](CC(=O)N1CCN(C(=O)C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814753,1,test,Cl.N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(-c3ccccc3)c2)CC1)C(=O)N1Cc2ccccc2C1
CHEMBL1814754,1,test,Cl.N[C@@H](CC(=O)N1CCC[C@H]1C(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1
CHEMBL1814755,1,test,Cl.N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NC(c1ccc(F)cc1)c1ccc(F)cc1)C(=O)N1Cc2ccccc2C1
CHEMBL1814756,1,test,Cl.N[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)C(=O)N1Cc2ccccc2C1
CHEMBL1814757,1,validation,N[C@@H](CC(=O)NC(c1ccccc1)c1ccccc1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814758,1,validation,N[C@@H](CC(=O)NC(c1ccc(F)cc1)c1ccc(F)cc1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F
CHEMBL1814759,1,test,Cl.N[C@@H](CC(=O)NC1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)C1)C(=O)N1Cc2ccccc2C1
CHEMBL1814760,1,test,Cl.O=C([C@@H]1C[C@H](NCc2ccnc3ccccc23)CN1)N1Cc2ccccc2C1
CHEMBL1819090,0,test,Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O
CHEMBL182223,0,train,NC(CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)O)cc1)Cc1ccc(F)c(F)c1.O=C(O)C(F)(F)F
CHEMBL183060,0,validation,NC(CC(=O)N1CSC[C@H]1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccccc1F.O=C(O)C(F)(F)F
CHEMBL183289,0,train,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2c(F)c(F)c(F)c(F)c2F)cc1)C(=O)O.O=C(O)C(F)(F)F
CHEMBL183418,1,test,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C2CCCCC2)cc1)C(=O)O.O=C(O)C(F)(F)F
CHEMBL184346,0,test,NC(CC(=O)N1CCC[C@H]1C(=O)NCCCCc1nn[nH]n1)Cc1ccccc1F.O=C(O)C(F)(F)F
CHEMBL186482,0,validation,COC(=O)Cc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)CC(N)Cc2ccccc2F)cc1.O=C(O)C(F)(F)F
CHEMBL188043,0,test,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N1CCC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL188096,0,train,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL188643,0,train,CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL189055,1,train,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F
CHEMBL189067,0,train,CCNC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL189258,1,train,CCC(NC(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)c1ccccc1
CHEMBL189645,0,train,N[C@@H](Cc1ccc(-c2ccc(F)cc2)cc1)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL189881,0,train,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL190029,1,test,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCN(C(=O)c2ccccc2)CC1
CHEMBL190031,0,test,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](CN1CCCC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL190183,1,test,COc1cc2c(cc1OC)C(Cc1ccccc1)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2
CHEMBL190269,1,train,CN(C)C(=O)[C@@H](c1ccc(-c2cccc(C#N)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL190454,0,train,C[C@@H](c1ccc(Cl)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL190466,0,train,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F
CHEMBL190593,0,train,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)NCCO)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL190752,0,train,CNC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL190788,0,test,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)NC1CC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL190923,0,test,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCCCC1.O=C(O)C(F)(F)F
CHEMBL1909647,0,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CNC2=O
CHEMBL190979,0,validation,C[C@@H](c1ccc(-c2cccc(-c3nc[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL1909985,1,test,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(Cc1ccccc1)C2=O
CHEMBL1909986,1,test,Cc1nc2cn(Cc3ccccc3)cc2c(-c2ccc(Cl)cc2Cl)c1CN
CHEMBL1909987,0,test,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(Cc1ccccc1)C2
CHEMBL1909988,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(c1ccccc1)C2=O
CHEMBL1909989,1,train,COc1ccc(N2Cc3c(nc(C)c(CN)c3-c3ccc(Cl)cc3Cl)C2=O)cc1
CHEMBL1909990,1,train,COc1cccc(N2Cc3c(nc(C)c(CN)c3-c3ccc(Cl)cc3Cl)C2=O)c1
CHEMBL1909991,1,train,COc1ccccc1N1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O
CHEMBL1909992,1,train,Cc1ccc(N2Cc3c(nc(C)c(CN)c3-c3ccc(Cl)cc3Cl)C2=O)cc1
CHEMBL1909993,1,train,Cc1ccccc1N1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O
CHEMBL1909994,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(c1ccc(Cl)cc1)C2=O
CHEMBL1910107,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(c1ccc(F)cc1)C2=O
CHEMBL1910108,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(c1ccc(C#N)cc1)C2=O
CHEMBL1910109,1,train,CSc1ccccc1N1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O
CHEMBL1910110,0,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(C)C2=O
CHEMBL1910111,0,train,COC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O
CHEMBL1910112,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)O)C2=O
CHEMBL1910113,0,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CCO)C2=O
CHEMBL1910115,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(N)=O)C2=O
CHEMBL1910116,1,train,CNC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O
CHEMBL1910117,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N(C)C)C2=O
CHEMBL1910118,1,train,CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O
CHEMBL1910119,1,test,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCC(C(N)=O)CC1)C2=O
CHEMBL1910120,1,train,CC(=O)N1CCN(C(=O)CN2Cc3c(nc(C)c(CN)c3-c3ccc(Cl)cc3Cl)C2=O)CC1
CHEMBL1910121,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCN(S(C)(=O)=O)CC1)C2=O
CHEMBL1910122,1,train,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCN(C)CC1)C2=O
CHEMBL1910123,1,test,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCCC1)C2=O
CHEMBL1910124,1,test,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCOCC1)C2=O
CHEMBL1910125,1,test,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)Nc1ccnn1C)C2=O
CHEMBL1910126,1,test,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)NCc1cccnc1)C2=O
CHEMBL191067,0,train,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191208,0,train,NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191274,1,train,CC(C)C(NC(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)c1ccccc1
CHEMBL191327,0,train,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)O)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL191337,1,train,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F
CHEMBL191354,0,train,C[C@@H](c1ccc(Br)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191473,0,validation,CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-n3cnnn3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191486,1,train,CN(C)C(=O)[C@@H](c1ccc(-c2cc(F)ccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191514,0,train,Cc1ccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL191577,1,train,COc1ccc(CCNC(=O)C[C@H](N)C(=O)N2CCC[C@H]2C#N)cc1OC
CHEMBL191652,0,train,C[C@@H](c1ccc(F)cc1C(F)(F)F)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191769,0,train,C[C@@H](c1ccc(-c2ccccc2Cl)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191775,1,train,CC[C@@H](C)[C@H](N)C(=O)N1CCSC1
CHEMBL191805,0,train,Cn1nc2c(c1C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2
CHEMBL191812,1,train,C[C@@H](c1ccc(-c2cc(F)cc(F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191823,0,train,C[C@@H](c1cccc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191858,0,test,C[C@@H](c1ccc(-c2ccccn2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191866,1,train,COc1ccc2c(c1)C(C(C)(C)C)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2
CHEMBL191906,0,train,C[C@@H](c1ccc(-c2ccc(C(=O)O)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL191933,0,train,C[C@@H](c1ccc(-c2ccccc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL192116,1,train,COc1cc2c(cc1OC)C(C(C)C)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2
CHEMBL192117,0,train,C[C@@H](c1ccc(-c2cccc(NS(=O)(=O)C(F)(F)F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL192365,0,train,CSc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F
CHEMBL192396,0,test,C[C@@H](c1ccc(-c2nccs2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL192421,0,train,C[C@@H](c1ccc(-c2cccc(C(N)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL192425,0,train,CCOC(=O)c1cccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)c1.O=C(O)C(F)(F)F
CHEMBL192449,0,test,C[C@@H](c1ccc(-c2cncnc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL192733,1,train,COCC(Cc1ccccc1)NC(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N
CHEMBL192781,0,train,C[C@@H](c1cccc(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL1929387,1,train,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1.Cl
CHEMBL1929388,1,train,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl
CHEMBL1929390,1,train,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(O)n2n1.Cl
CHEMBL1929392,1,validation,Cc1c(C(=O)NCC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cnc2cc(-c3ccccc3)nn12.Cl
CHEMBL1929394,1,validation,Cc1nc2cc(-c3ccccc3)nn2c(C)c1C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N.Cl
CHEMBL1929395,1,train,Cc1cc2nc(C)c(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl
CHEMBL192980,0,train,C[C@@H](c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
CHEMBL192983,0,test,C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CCSC1
